ResponseId,Variable group,Variable description,Variable options/statements,Value label,Value,Value_weighted,Question,Answer Option
R_AyXmuSsMBNHDOBr,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Good,1,1.02009950248756,Q3,1
R_3GD3dtlX0cMQqe3,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Neutral,1,1.02009950248756,Q3,1
R_2CmpSWXwHlaOtXn,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Bad,1,1.02009950248756,Q3,1
R_YPLCcQzdnJsvmQp,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Neutral,1,0.887619048,Q3,1
R_3dSvvJILgFShMO2,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Bad,1,0.887619048,Q3,1
R_1F3ozFytaT2U4Ye,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Neutral,1,0.887619048,Q3,1
R_29hnpc28Tjgp4xl,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Good,1,0.887619048,Q3,1
R_1gTlk1WbQgHIPmS,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Bad,1,0.887619048,Q3,1
R_3qR0Xel5foJf7Jh,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Good,1,0.887619048,Q3,1
R_2wSqIu2TlGlodAP,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Neutral,1,0.887619048,Q3,1
R_2Qy1TDidMeFkxEG,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Neutral,1,0.887619048,Q3,1
R_3mk27gHqUdIVEat,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Good,1,0.887619048,Q3,1
R_2q3Nceb3v9NdEa8,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Bad,1,0.887619048,Q3,1
R_1GDq2KGsS1uMVkL,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Neutral,1,0.887619048,Q3,1
R_1X0ltw11SqDm4sp,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Very good,1,0.887619048,Q3,1
R_1EbcjvrxrYpuW7k,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Very bad,1,0.887619048,Q3,1
R_3P7S2cmIqUsymgO,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Very good,1,0.887619048,Q3,1
R_3qNASCe1qL1xYaL,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Neutral,1,0.887619048,Q3,1
R_3PTD8fJTM41JKe8,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Neutral,1,0.887619048,Q3,1
R_1LLoTD2hdtdewvw,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Neutral,1,0.887619048,Q3,1
R_1jp1FmQATsgxmMM,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The Dutch Government,Very good,1,0.887619048,Q3,1
